Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,17,2,9,1,1,112.94464827683719,1,1,1,3,9,107.93200440758619,1,0,0,1,0,0,19,0,0,6,8,5,10.803145937508157,0,0,6,8,4,8.786733302827042,0,5.058112454635681,-1.6881315090754152,-3.120867340310286,Graduate
1,1,1,10,1,1,135.9446482768372,1,1,1,9,7,117.23200440758619,0,0,0,1,0,0,19,0,0,5,7,3,10.136479270841491,0,0,5,7,4,8.286733302827042,0,3.25811245463568,1.711868490924585,0.3191326596897142,Enrolled
1,1,4,3,1,1,126.94464827683719,1,37,37,0,90,125.43200440758618,1,0,0,1,0,0,18,0,0,6,6,6,10.969812604174823,0,0,6,8,5,12.23673330282704,0,6.458112454635681,0.5118684909245848,1.739132659689714,Dropout
1,1,1,13,1,1,119.94464827683719,1,1,19,3,3,114.23200440758619,0,0,0,1,0,1,18,0,0,5,7,5,11.136479270841491,0,0,5,6,5,11.63673330282704,0,8.35811245463568,2.811868490924585,-1.7008673403102859,Graduate
1,1,2,10,1,1,116.94464827683719,1,38,37,5,7,115.1320044075862,1,0,0,1,0,0,18,0,0,5,9,4,10.803145937508157,0,0,5,8,5,11.179590445684184,0,6.458112454635681,0.5118684909245848,1.739132659689714,Graduate
2,39,1,12,1,1,149.9446482768372,1,37,37,9,6,111.23200440758619,0,0,0,1,0,0,31,0,0,7,21,5,8.703145937508157,3,0,8,21,3,9.73673330282704,1,8.35811245463568,2.811868490924585,-1.7008673403102859,Dropout
1,42,1,13,1,1,128.9446482768372,1,3,38,2,5,103.53200440758619,1,0,0,1,0,0,19,0,0,5,8,2,9.303145937508157,0,0,5,10,3,8.8938761599699,0,6.458112454635681,0.5118684909245848,1.739132659689714,Enrolled
1,16,1,10,1,1,127.94464827683719,1,37,37,9,9,114.23200440758619,1,0,0,1,0,1,20,0,0,6,7,6,13.660288794651015,0,0,6,6,6,14.036733302827042,0,9.55811245463568,-1.1881315090754152,0.7891326596897142,Graduate
1,17,1,10,1,1,126.94464827683719,1,38,19,0,90,113.53200440758619,0,0,0,1,0,1,19,0,0,5,5,5,10.403145937508157,0,0,5,9,3,11.036733302827042,0,3.25811245463568,1.711868490924585,0.3191326596897142,Dropout
1,17,1,7,1,1,116.94464827683719,1,38,38,9,6,114.03200440758619,0,0,0,1,0,1,19,0,0,6,8,6,11.803145937508157,0,0,6,7,6,12.608161874255611,0,11.85811245463568,-0.5881315090754151,-0.9208673403102858,Graduate
5,7,1,11,1,3,149.9446482768372,1,19,38,9,6,151.2320044075862,0,0,0,0,0,0,27,0,1,5,8,3,12.469812604174823,2,0,5,7,2,11.036733302827042,2,6.458112454635681,0.5118684909245848,1.739132659689714,Dropout
1,17,2,3,1,1,121.94464827683719,1,19,19,9,6,111.33200440758618,1,0,0,1,0,1,18,0,0,6,6,6,11.469812604174823,0,0,6,6,6,12.036733302827042,0,4.558112454635681,0.5118684909245848,3.509132659689714,Graduate
1,1,1,4,0,1,115.94464827683719,1,34,34,0,0,133.6320044075862,0,0,0,1,0,0,32,0,0,6,0,0,-2.1968540624918433,0,0,6,0,0,-1.9632666971729593,0,3.25811245463568,1.711868490924585,0.3191326596897142,Dropout
1,1,4,6,1,1,122.94464827683719,1,38,19,8,7,118.53200440758619,1,0,0,1,0,0,18,0,0,8,8,7,10.431717366079585,0,0,8,8,7,10.665304731398468,0,8.35811245463568,2.811868490924585,-1.7008673403102859,Graduate
1,1,3,6,1,1,129.9446482768372,1,19,37,9,9,116.73200440758619,1,0,0,1,0,1,19,0,0,8,8,7,12.0360030803653,0,0,8,8,7,12.269590445684184,0,6.458112454635681,0.5118684909245848,1.739132659689714,Graduate
1,1,2,3,1,1,119.94464827683719,1,19,19,5,6,128.6320044075862,0,0,0,1,0,0,19,0,0,6,6,6,12.803145937508157,0,0,6,7,6,12.036733302827042,0,11.158112454635681,1.9118684909245847,-4.060867340310286,Enrolled
1,17,2,1,1,1,118.94464827683719,1,12,37,9,9,113.23200440758619,1,0,0,1,0,0,18,0,0,6,15,2,7.803145937508157,0,0,6,12,0,-1.9632666971729593,0,6.458112454635681,0.5118684909245848,1.739132659689714,Dropout
1,17,3,8,1,1,99.94464827683719,1,19,1,4,4,98.73200440758619,1,0,0,1,0,1,18,0,0,6,11,4,10.053145937508157,0,0,6,10,4,9.036733302827042,0,8.35811245463568,2.811868490924585,-1.7008673403102859,Dropout
1,39,1,3,1,19,123.04464827683718,1,19,19,171,163,95.23200440758619,0,0,1,0,0,1,24,0,0,6,6,6,11.303145937508157,0,0,6,6,6,11.036733302827042,0,6.75811245463568,-0.2881315090754152,2.0191326596897143,Graduate
1,17,2,7,1,1,121.94464827683719,1,38,1,7,7,124.33200440758618,1,0,0,1,0,1,19,0,0,6,8,5,10.003145937508156,0,0,6,7,6,9.536733302827042,0,5.058112454635681,-1.6881315090754152,-3.120867340310286,Graduate
1,17,2,1,1,1,104.94464827683719,1,19,19,9,7,104.53200440758619,1,0,1,1,0,0,21,0,0,6,0,0,-2.1968540624918433,0,0,6,0,0,-1.9632666971729593,0,6.75811245463568,-0.2881315090754152,2.0191326596897143,Dropout
1,44,1,2,1,39,119.94464827683719,1,1,1,4,10,121.23200440758619,1,0,0,1,0,0,19,0,2,7,11,6,9.803145937508157,0,5,9,9,8,10.786733302827042,0,11.85811245463568,-0.5881315090754151,-0.9208673403102858,Graduate
1,1,3,6,1,1,129.9446482768372,6,2,3,5,2,115.53200440758619,1,0,0,1,0,0,19,1,0,7,9,5,10.123145937508157,0,0,7,9,5,9.93673330282704,0,8.05811245463568,-0.38813150907541516,1.7891326596897141,Enrolled
1,39,1,12,1,1,129.9446482768372,1,37,37,9,8,96.23200440758619,1,0,0,1,0,1,36,0,0,7,11,6,10.153145937508157,0,0,7,12,5,10.536733302827042,0,4.558112454635681,0.5118684909245848,3.509132659689714,Graduate
1,39,1,10,1,12,123.04464827683718,1,37,37,10,9,135.2320044075862,0,0,0,1,1,0,51,0,0,6,0,0,-2.1968540624918433,0,0,6,0,0,-1.9632666971729593,0,8.05811245463568,-0.38813150907541516,1.7891326596897141,Dropout
1,1,3,8,1,1,110.94464827683719,1,1,19,5,5,103.1320044075862,1,0,0,1,1,1,20,0,0,6,7,6,9.136479270841491,0,0,6,10,4,8.608161874255611,0,6.458112454635681,0.5118684909245848,1.739132659689714,Enrolled
1,39,1,4,0,38,123.04464827683718,1,1,1,4,4,98.73200440758619,0,0,1,0,1,0,29,0,0,6,6,0,-2.1968540624918433,0,0,5,5,0,-1.9632666971729593,0,4.558112454635681,0.5118684909245848,3.509132659689714,Dropout
1,44,1,7,1,39,119.94464827683719,1,1,19,4,5,118.6320044075862,0,0,1,0,1,0,27,0,3,6,8,5,9.403145937508157,0,2,6,9,5,10.036733302827042,0,9.55811245463568,-1.1881315090754152,0.7891326596897142,Dropout
1,39,1,16,1,1,119.94464827683719,1,19,37,9,4,140.2320044075862,1,0,0,1,1,0,33,0,0,5,10,4,9.803145937508157,0,0,5,8,3,11.703399969493706,1,3.25811245463568,1.711868490924585,0.3191326596897142,Enrolled
2,2,1,13,1,2,109.94464827683719,1,37,37,9,9,111.23200440758619,0,0,0,0,1,0,57,0,12,15,17,12,9.553145937508157,0,9,14,16,9,10.25895552504926,0,5.058112454635681,-1.6881315090754152,-3.120867340310286,Dropout
1,1,1,8,1,1,121.94464827683719,1,4,2,123,112,134.8320044075862,1,0,0,1,1,0,20,0,0,6,8,5,10.603145937508158,0,0,6,10,5,9.63673330282704,0,9.55811245463568,-1.1881315090754152,0.7891326596897142,Enrolled
1,39,1,8,1,1,89.94464827683719,1,1,1,4,4,111.23200440758619,0,0,0,1,1,0,26,0,0,5,7,3,9.136479270841491,0,0,5,7,3,11.703399969493706,0,5.058112454635681,-1.6881315090754152,-3.120867340310286,Dropout
1,43,1,16,1,1,119.94464827683719,1,1,1,9,2,119.23200440758619,0,0,1,0,1,0,27,0,0,5,5,0,-2.1968540624918433,0,0,5,7,0,-1.9632666971729593,0,9.55811245463568,-1.1881315090754152,0.7891326596897142,Enrolled
1,1,1,8,1,1,118.94464827683719,1,1,37,4,9,109.43200440758619,0,0,0,1,1,0,19,0,0,5,5,5,8.603145937508158,0,0,5,5,4,10.286733302827042,0,5.058112454635681,-1.6881315090754152,-3.120867340310286,Graduate
1,44,1,10,1,39,149.9446482768372,1,12,38,4,8,151.2320044075862,1,0,0,1,1,0,23,0,1,6,10,5,10.303145937508157,0,1,6,8,2,11.536733302827042,0,8.05811245463568,-0.38813150907541516,1.7891326596897141,Dropout
1,39,1,5,0,1,109.94464827683719,1,19,38,5,5,143.6320044075862,0,0,0,1,1,0,27,0,0,5,5,5,13.003145937508156,0,0,5,6,5,12.203399969493706,0,6.458112454635681,0.5118684909245848,1.739132659689714,Graduate
1,1,6,6,1,1,111.94464827683719,1,19,37,3,5,107.83200440758618,1,0,1,1,1,1,20,0,0,7,7,7,11.117431651793874,0,0,8,8,8,10.61173330282704,0,8.05811245463568,-0.38813150907541516,1.7891326596897141,Graduate
1,18,1,2,1,1,132.9446482768372,1,38,38,7,5,132.8320044075862,0,0,0,1,0,1,19,0,6,12,12,11,10.894055028417249,0,5,11,12,11,10.120066636160374,0,6.458112454635681,0.5118684909245848,1.739132659689714,Graduate
1,1,1,11,1,1,99.94464827683719,1,3,19,2,9,96.73200440758619,1,0,1,0,0,0,19,0,0,6,0,0,-2.1968540624918433,0,0,6,0,0,-1.9632666971729593,0,6.75811245463568,-0.2881315090754152,2.0191326596897143,Dropout
1,1,1,2,1,1,113.94464827683719,1,37,19,9,3,107.53200440758619,1,0,0,1,0,0,20,0,0,6,8,5,10.003145937508156,0,0,6,6,6,9.536733302827042,0,11.85811245463568,-0.5881315090754151,-0.9208673403102858,Graduate
2,7,1,13,1,3,99.94464827683719,1,19,1,9,9,101.23200440758619,0,0,0,1,0,0,33,0,5,8,10,6,10.636479270841491,0,2,5,8,4,10.036733302827042,0,6.75811245463568,-0.2881315090754152,2.0191326596897143,Enrolled
1,43,1,5,0,1,119.94464827683719,1,37,37,9,9,110.73200440758619,1,0,0,1,0,0,22,0,9,15,17,15,9.003145937508156,0,9,14,15,14,10.465304731398469,0,3.25811245463568,1.711868490924585,0.3191326596897142,Graduate
1,1,6,13,1,1,128.9446482768372,1,19,12,4,4,116.23200440758619,1,0,0,1,0,0,18,0,0,5,8,3,10.136479270841491,0,0,5,7,4,10.036733302827042,0,3.25811245463568,1.711868490924585,0.3191326596897142,Graduate
5,39,1,6,1,3,129.9446482768372,1,37,38,9,9,151.2320044075862,0,0,0,1,0,0,27,0,0,8,8,7,13.746003080365297,0,0,8,8,7,13.979590445684181,0,8.35811245463568,2.811868490924585,-1.7008673403102859,Graduate
1,39,1,5,0,1,139.9446482768372,1,37,37,9,7,141.2320044075862,0,0,0,1,0,0,27,0,0,5,0,0,-2.1968540624918433,0,0,5,0,0,-1.9632666971729593,0,11.158112454635681,1.9118684909245847,-4.060867340310286,Dropout
1,1,1,7,1,1,112.94464827683719,1,37,37,9,9,106.23200440758619,1,0,0,1,0,0,19,0,0,6,10,4,8.053145937508157,0,0,6,8,6,8.751019017112753,0,6.75811245463568,-0.2881315090754152,2.0191326596897143,Graduate
1,17,1,9,1,1,117.94464827683719,1,38,38,9,7,119.6320044075862,1,0,0,1,0,1,20,0,0,6,10,5,11.003145937508156,0,0,6,12,5,10.870066636160374,0,5.058112454635681,-1.6881315090754152,-3.120867340310286,Enrolled
1,1,1,4,0,1,89.94464827683719,1,38,19,6,10,104.03200440758619,0,0,0,1,0,1,23,0,0,6,6,6,11.969812604174823,0,0,6,6,6,10.536733302827042,0,8.35811245463568,2.811868490924585,-1.7008673403102859,Graduate
1,43,1,6,1,1,137.9446482768372,1,29,38,90,3,122.23200440758619,1,0,0,1,0,1,22,0,18,23,23,20,12.378145937508156,3,18,23,23,20,12.61173330282704,3,3.25811245463568,1.711868490924585,0.3191326596897142,Graduate
1,17,2,1,1,1,119.94464827683719,1,19,19,7,7,112.83200440758618,1,0,0,1,0,1,18,0,0,6,9,1,7.803145937508157,1,0,6,6,0,-1.9632666971729593,0,8.35811245463568,2.811868490924585,-1.7008673403102859,Dropout
1,1,4,7,1,1,107.94464827683719,1,19,38,9,9,101.23200440758619,0,0,0,1,0,1,18,0,0,6,7,6,10.088860223222444,0,0,6,8,6,9.465304731398469,0,8.05811245463568,-0.38813150907541516,1.7891326596897141,Graduate
1,39,1,4,0,1,109.94464827683719,1,38,38,9,9,139.7320044075862,0,0,0,1,0,1,31,0,0,6,6,6,11.803145937508157,0,0,6,6,6,10.370066636160374,0,6.458112454635681,0.5118684909245848,1.739132659689714,Graduate
1,17,4,3,1,1,108.94464827683719,1,38,19,9,9,109.53200440758619,0,0,0,1,0,0,19,0,0,6,8,4,9.053145937508157,0,0,6,0,0,-1.9632666971729593,0,11.158112454635681,1.9118684909245847,-4.060867340310286,Dropout
1,1,1,7,1,1,127.94464827683719,1,37,37,9,9,127.1320044075862,1,0,0,1,0,0,19,0,0,6,11,5,9.403145937508157,0,0,6,11,6,9.703399969493706,0,3.25811245463568,1.711868490924585,0.3191326596897142,Enrolled
1,17,1,4,0,1,116.94464827683719,1,19,37,4,7,107.03200440758619,0,0,0,1,0,0,24,0,0,6,12,1,9.803145937508157,0,0,6,12,0,-1.9632666971729593,0,6.458112454635681,0.5118684909245848,1.739132659689714,Dropout
1,1,1,6,1,1,123.94464827683719,1,38,19,3,10,112.43200440758619,0,0,0,1,0,0,19,0,0,7,10,7,11.273145937508158,0,0,8,8,8,11.36298330282704,0,11.158112454635681,1.9118684909245847,-4.060867340310286,Graduate
1,17,4,13,1,1,122.94464827683719,1,1,1,4,5,127.43200440758618,1,0,0,1,0,0,19,0,0,5,6,5,10.203145937508157,0,0,5,5,5,10.836733302827042,0,3.25811245463568,1.711868490924585,0.3191326596897142,Graduate
1,39,1,8,1,1,123.04464827683718,1,37,37,9,9,91.43200440758619,1,0,0,0,0,0,26,0,0,6,9,3,9.553145937508157,0,0,6,11,4,9.536733302827042,3,11.85811245463568,-0.5881315090754151,-0.9208673403102858,Dropout
1,1,1,0,1,1,169.9446482768372,41,37,37,9,9,143.9320044075862,1,0,1,0,1,0,27,1,0,0,0,0,-2.1968540624918433,0,0,0,0,0,-1.9632666971729593,0,3.25811245463568,1.711868490924585,0.3191326596897142,Dropout
1,17,4,7,1,1,118.94464827683719,1,19,19,4,7,114.33200440758618,1,0,0,1,0,0,19,0,0,6,7,6,9.803145937508157,0,0,6,7,6,10.465304731398469,0,6.75811245463568,-0.2881315090754152,2.0191326596897143,Graduate
2,39,1,10,1,1,109.94464827683719,1,19,19,1,4,121.23200440758619,0,0,0,1,0,0,29,0,0,5,8,5,13.136479270841491,2,0,5,6,5,13.43673330282704,0,5.058112454635681,-1.6881315090754152,-3.120867340310286,Dropout
1,1,6,6,1,1,130.9446482768372,1,1,38,4,5,116.23200440758619,1,0,0,1,0,1,18,0,0,8,8,8,10.123145937508157,0,0,8,8,8,10.356733302827042,0,5.058112454635681,-1.6881315090754152,-3.120867340310286,Graduate
1,1,1,6,1,1,107.94464827683719,1,1,19,9,10,104.33200440758618,1,0,0,1,0,0,19,0,0,7,7,7,11.601717366079587,0,0,8,8,8,12.79298330282704,0,6.75811245463568,-0.2881315090754152,2.0191326596897143,Graduate
1,1,5,3,1,1,116.94464827683719,1,38,1,4,5,112.33200440758618,1,0,0,1,0,0,18,0,0,6,6,6,10.969812604174823,0,0,6,6,6,10.536733302827042,0,11.158112454635681,1.9118684909245847,-4.060867340310286,Enrolled
1,1,1,13,1,1,166.9446482768372,1,1,38,3,9,153.53200440758621,0,0,0,1,0,1,18,0,0,5,6,5,14.13647927084149,0,0,5,5,5,13.43673330282704,0,11.158112454635681,1.9118684909245847,-4.060867340310286,Graduate
1,42,1,0,1,1,121.94464827683719,1,1,1,1,4,123.23200440758619,1,0,0,1,0,0,19,0,0,0,0,0,-2.1968540624918433,0,0,0,0,0,-1.9632666971729593,0,8.35811245463568,2.811868490924585,-1.7008673403102859,Dropout
1,17,4,6,1,1,122.94464827683719,1,4,4,4,4,121.93200440758618,1,0,0,1,0,0,19,0,0,7,7,7,12.560288794651013,0,0,8,9,8,13.403399969493709,0,8.05811245463568,-0.38813150907541516,1.7891326596897141,Graduate
1,17,4,1,1,1,113.94464827683719,1,1,1,4,4,113.53200440758619,1,0,0,1,0,0,19,0,0,6,7,6,9.469812604174823,0,0,6,6,6,10.370066636160374,0,9.55811245463568,-1.1881315090754152,0.7891326596897142,Dropout
1,1,1,8,1,1,132.9446482768372,1,3,38,2,9,135.3320044075862,1,0,0,1,0,0,19,0,0,6,7,5,10.403145937508157,0,0,6,10,5,10.411733302827042,0,6.458112454635681,0.5118684909245848,1.739132659689714,Enrolled
1,1,1,3,1,1,117.94464827683719,1,1,19,9,7,109.43200440758619,0,0,0,1,0,0,19,0,0,6,6,6,9.469812604174823,0,0,6,6,6,9.536733302827042,0,8.35811245463568,2.811868490924585,-1.7008673403102859,Graduate
1,1,1,7,1,1,127.94464827683719,1,19,38,5,8,124.73200440758619,0,0,0,1,0,1,19,0,0,6,6,6,12.803145937508157,0,0,6,6,6,11.370066636160374,0,4.558112454635681,0.5118684909245848,3.509132659689714,Graduate
1,1,5,6,1,1,133.9446482768372,1,37,37,7,9,118.03200440758619,1,0,1,0,0,0,18,0,0,7,0,0,-2.1968540624918433,0,0,8,0,0,-1.9632666971729593,0,5.058112454635681,-1.6881315090754152,-3.120867340310286,Dropout
1,1,4,3,1,1,111.94464827683719,1,19,19,9,7,112.23200440758619,1,0,0,1,0,0,20,0,0,6,7,6,11.374574508936728,0,0,6,6,6,11.370066636160374,0,9.55811245463568,-1.1881315090754152,0.7891326596897142,Graduate
1,17,1,1,1,1,100.94464827683719,1,19,19,3,10,108.93200440758619,0,0,0,1,0,0,20,0,0,6,8,5,8.603145937508158,0,0,6,9,4,9.536733302827042,0,5.058112454635681,-1.6881315090754152,-3.120867340310286,Graduate
1,1,1,10,1,1,123.04464827683718,1,38,37,1,1,106.23200440758619,1,0,0,1,0,0,21,0,0,5,8,3,9.136479270841491,1,0,5,8,3,11.370066636160374,0,8.35811245463568,2.811868490924585,-1.7008673403102859,Enrolled
2,1,1,5,0,2,109.94464827683719,1,37,37,6,3,120.43200440758618,0,0,0,1,0,0,31,0,4,10,16,5,9.203145937508157,0,4,10,10,6,10.870066636160374,0,5.058112454635681,-1.6881315090754152,-3.120867340310286,Dropout
1,1,1,12,1,1,124.94464827683719,1,37,38,7,9,117.03200440758619,0,0,0,1,0,1,20,0,0,7,14,7,8.4460030803653,0,0,8,8,8,9.586733302827042,0,8.35811245463568,2.811868490924585,-1.7008673403102859,Graduate
1,17,5,8,1,1,114.94464827683719,1,19,30,7,7,109.6320044075862,1,0,0,1,0,1,19,0,0,5,8,3,8.303145937508157,0,0,5,6,4,9.786733302827042,1,3.25811245463568,1.711868490924585,0.3191326596897142,Enrolled
1,1,1,6,1,1,136.9446482768372,1,38,38,9,9,133.2320044075862,1,0,0,1,0,0,18,0,0,7,7,6,12.453145937508157,0,0,7,7,6,12.68673330282704,0,3.25811245463568,1.711868490924585,0.3191326596897142,Graduate
1,17,3,6,1,1,126.94464827683719,1,19,37,7,7,117.93200440758619,1,0,0,1,0,1,19,0,0,7,7,7,11.51743165179387,0,0,8,11,8,12.900369666463405,0,11.85811245463568,-0.5881315090754151,-0.9208673403102858,Graduate
1,43,1,7,1,1,106.94464827683719,1,34,34,0,0,100.53200440758619,0,0,0,1,0,0,30,0,9,16,19,15,10.069812604174825,0,11,13,14,13,10.108161874255611,0,5.058112454635681,-1.6881315090754152,-3.120867340310286,Graduate
1,17,1,7,1,1,115.94464827683719,1,37,19,9,8,108.1320044075862,1,0,0,1,0,0,21,0,0,6,11,6,8.178145937508157,0,0,6,12,3,9.703399969493706,0,8.35811245463568,2.811868490924585,-1.7008673403102859,Enrolled
1,18,1,13,1,1,117.94464827683719,1,19,19,9,5,112.93200440758619,1,0,0,1,0,0,19,0,0,5,8,5,8.803145937508157,0,0,5,6,5,13.43673330282704,0,8.05811245463568,-0.38813150907541516,1.7891326596897141,Graduate
1,1,6,13,1,1,104.94464827683719,1,1,37,4,9,108.33200440758618,1,0,1,1,0,0,22,0,0,5,5,5,11.603145937508158,0,0,5,5,5,11.036733302827042,0,3.25811245463568,1.711868490924585,0.3191326596897142,Graduate
1,1,1,3,1,1,110.94464827683719,1,1,38,4,9,105.6320044075862,0,0,0,1,0,1,18,0,0,6,6,6,10.469812604174823,0,0,6,6,6,10.870066636160374,0,6.75811245463568,-0.2881315090754152,2.0191326596897143,Graduate
1,17,1,7,1,1,123.94464827683719,1,3,1,3,4,124.23200440758619,1,0,0,1,0,0,18,0,0,6,8,6,9.553145937508157,0,0,6,10,5,10.036733302827042,0,8.35811245463568,2.811868490924585,-1.7008673403102859,Graduate
1,1,3,6,1,1,115.94464827683719,1,38,38,9,8,110.03200440758619,1,0,0,1,0,1,19,0,0,8,8,7,10.588860223222444,0,0,8,8,7,10.822447588541326,0,8.35811245463568,2.811868490924585,-1.7008673403102859,Graduate
1,1,1,11,1,1,140.9446482768372,1,3,1,2,4,142.2320044075862,1,0,0,1,0,0,18,0,0,6,11,6,12.247590381952602,0,0,6,6,6,11.370066636160374,0,11.85811245463568,-0.5881315090754151,-0.9208673403102858,Graduate
1,1,6,6,1,1,111.94464827683719,1,1,1,4,4,110.83200440758618,1,0,0,1,0,0,21,0,0,7,8,6,11.053145937508157,0,0,8,8,8,11.87423330282704,0,9.55811245463568,-1.1881315090754152,0.7891326596897142,Enrolled
1,17,1,6,1,1,130.9446482768372,1,2,38,2,10,126.6320044075862,1,0,0,1,0,0,18,0,0,7,9,7,10.309395937508157,0,0,8,15,5,11.23673330282704,0,9.55811245463568,-1.1881315090754152,0.7891326596897142,Enrolled
1,1,1,0,1,1,127.94464827683719,1,1,40,4,3,141.1320044075862,1,0,0,1,0,0,20,0,0,0,0,0,-2.1968540624918433,0,0,0,0,0,-1.9632666971729593,0,6.75811245463568,-0.2881315090754152,2.0191326596897143,Graduate
1,1,1,10,1,1,122.94464827683719,1,38,37,9,7,111.33200440758618,1,0,0,1,0,0,18,0,0,5,8,4,10.553145937508157,1,0,5,10,4,9.786733302827042,0,8.35811245463568,2.811868490924585,-1.7008673403102859,Graduate
1,39,1,10,1,3,139.9446482768372,1,2,3,4,7,164.53200440758621,1,0,0,1,0,0,25,0,1,6,7,6,14.660288794651015,0,1,6,6,6,14.536733302827042,0,9.55811245463568,-1.1881315090754152,0.7891326596897142,Graduate
1,1,1,3,1,1,125.94464827683719,1,19,19,4,3,117.43200440758619,0,0,0,1,0,0,19,0,0,6,6,6,10.969812604174823,0,0,6,6,6,13.036733302827042,0,11.85811245463568,-0.5881315090754151,-0.9208673403102858,Graduate
1,1,1,9,1,1,118.94464827683719,1,19,38,2,7,118.1320044075862,1,0,0,1,0,1,19,0,0,6,9,5,10.003145937508156,0,0,6,10,4,9.536733302827042,0,3.25811245463568,1.711868490924585,0.3191326596897142,Enrolled
1,39,1,10,1,1,117.94464827683719,1,19,1,9,10,148.6320044075862,1,0,0,1,0,0,26,0,0,6,7,6,14.303145937508157,0,0,6,8,6,12.322447588541326,0,4.558112454635681,0.5118684909245848,3.509132659689714,Graduate
1,17,2,13,1,1,120.94464827683719,1,1,19,4,5,111.43200440758619,1,0,0,1,0,0,21,0,0,5,10,4,9.553145937508157,0,0,5,6,5,9.63673330282704,0,8.05811245463568,-0.38813150907541516,1.7891326596897141,Graduate
1,1,1,13,1,1,119.94464827683719,1,38,38,2,9,116.03200440758619,0,0,0,1,0,0,19,0,0,5,14,1,8.803145937508157,0,0,5,6,0,-1.9632666971729593,0,9.55811245463568,-1.1881315090754152,0.7891326596897142,Dropout
1,17,1,6,1,1,139.9446482768372,1,37,37,9,9,121.5320044075862,0,0,0,1,0,1,19,0,0,8,8,7,12.917431651793871,0,0,8,8,7,13.151019017112755,0,8.35811245463568,2.811868490924585,-1.7008673403102859,Graduate
1,1,1,7,1,1,154.9446482768372,1,37,38,9,8,143.6320044075862,1,0,0,1,0,1,18,0,0,6,8,6,13.303145937508157,0,0,6,7,6,12.322447588541326,0,11.85811245463568,-0.5881315090754151,-0.9208673403102858,Graduate
2,43,1,5,0,1,123.04464827683718,1,37,37,9,7,104.73200440758619,0,0,0,1,0,1,32,0,3,10,12,7,8.9460030803653,0,4,10,10,8,10.036733302827042,0,6.458112454635681,0.5118684909245848,1.739132659689714,Graduate
1,1,1,7,1,1,115.94464827683719,1,3,1,5,5,116.93200440758619,0,0,0,1,0,1,18,0,0,6,6,6,9.136479270841491,0,0,6,8,6,9.370066636160374,0,11.158112454635681,1.9118684909245847,-4.060867340310286,Graduate
1,1,5,6,1,1,90.94464827683719,1,1,1,3,4,93.6320044075862,0,0,0,1,0,0,20,0,0,7,9,5,9.843145937508156,0,0,7,9,6,9.80816187425561,0,8.05811245463568,-0.38813150907541516,1.7891326596897141,Enrolled
1,17,3,13,1,1,114.94464827683719,1,38,19,7,7,116.93200440758619,0,0,0,1,0,0,20,0,0,5,7,5,8.969812604174823,0,0,5,9,4,8.786733302827042,0,11.158112454635681,1.9118684909245847,-4.060867340310286,Enrolled
4,39,1,8,1,1,89.94464827683719,1,37,37,4,10,111.23200440758619,0,0,1,1,0,1,39,0,0,5,6,5,8.403145937508157,0,0,5,7,4,8.786733302827042,0,5.058112454635681,-1.6881315090754152,-3.120867340310286,Graduate
1,1,1,11,1,1,106.94464827683719,1,1,1,9,9,100.53200440758619,1,0,0,1,0,0,20,0,0,5,10,4,10.303145937508157,0,0,5,12,2,11.036733302827042,0,8.35811245463568,2.811868490924585,-1.7008673403102859,Enrolled
1,1,1,0,1,1,148.9446482768372,1,3,1,4,4,153.4320044075862,1,0,1,0,0,0,18,0,0,0,0,0,-2.1968540624918433,0,0,0,0,0,-1.9632666971729593,0,8.05811245463568,-0.38813150907541516,1.7891326596897141,Dropout
1,17,1,3,1,1,166.9446482768372,1,2,1,123,135,146.9320044075862,0,0,1,1,0,1,18,0,0,6,6,6,13.469812604174823,0,0,6,6,6,11.870066636160374,0,4.558112454635681,0.5118684909245848,3.509132659689714,Graduate
1,1,1,0,1,1,145.9446482768372,1,3,3,2,2,138.9320044075862,1,0,0,1,0,0,21,0,6,12,12,12,13.136479270841491,0,4,11,15,11,13.036733302827042,0,4.558112454635681,0.5118684909245848,3.509132659689714,Graduate
1,1,5,6,1,1,114.94464827683719,1,1,1,3,8,106.83200440758618,1,0,0,1,0,0,18,0,0,7,9,6,9.986479270841489,0,0,7,9,6,9.820066636160373,0,11.85811245463568,-0.5881315090754151,-0.9208673403102858,Enrolled
1,1,2,13,1,1,119.94464827683719,1,37,37,9,9,109.03200440758619,0,0,0,1,0,0,18,0,0,5,8,2,7.803145937508157,0,0,5,9,3,9.370066636160374,0,3.25811245463568,1.711868490924585,0.3191326596897142,Enrolled
